第 0 点 - 坐标: [279.7423, 0.0000], 绝对半径: 279.7423, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 2353 点 - 坐标: [-159.5774, 229.9075], 绝对半径: 279.8614, 绝对角度: 235.2357, 绝对半径差值: 0.1191, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2354 点 - 坐标: [-159.1756, 230.1857], 绝对半径: 279.8613, 绝对角度: 235.3358, 绝对半径差值: 0.1190, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2355 点 - 坐标: [-158.7734, 230.4632], 绝对半径: 279.8612, 绝对角度: 235.4358, 绝对半径差值: 0.1189, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2356 点 - 坐标: [-158.3706, 230.7401], 绝对半径: 279.8611, 绝对角度: 235.5359, 绝对半径差值: 0.1188, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2357 点 - 坐标: [-157.9674, 231.0162], 绝对半径: 279.8610, 绝对角度: 235.6359, 绝对半径差值: 0.1187, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2358 点 - 坐标: [-157.5637, 231.2916], 绝对半径: 279.8609, 绝对角度: 235.7360, 绝对半径差值: 0.1186, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2359 点 - 坐标: [-157.1595, 231.5663], 绝对半径: 279.8608, 绝对角度: 235.8360, 绝对半径差值: 0.1185, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2360 点 - 坐标: [-156.7548, 231.8403], 绝对半径: 279.8607, 绝对角度: 235.9361, 绝对半径差值: 0.1184, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2361 点 - 坐标: [-156.3497, 232.1136], 绝对半径: 279.8606, 绝对角度: 236.0361, 绝对半径差值: 0.1183, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2362 点 - 坐标: [-155.9441, 232.3862], 绝对半径: 279.8605, 绝对角度: 236.1362, 绝对半径差值: 0.1182, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2363 点 - 坐标: [-155.5380, 232.6581], 绝对半径: 279.8604, 绝对角度: 236.2362, 绝对半径差值: 0.1182, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2364 点 - 坐标: [-155.1314, 232.9293], 绝对半径: 279.8603, 绝对角度: 236.3363, 绝对半径差值: 0.1181, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2365 点 - 坐标: [-154.7244, 233.1998], 绝对半径: 279.8602, 绝对角度: 236.4364, 绝对半径差值: 0.1180, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2366 点 - 坐标: [-154.3169, 233.4695], 绝对半径: 279.8601, 绝对角度: 236.5364, 绝对半径差值: 0.1179, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2367 点 - 坐标: [-153.9089, 233.7385], 绝对半径: 279.8601, 绝对角度: 236.6365, 绝对半径差值: 0.1178, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2368 点 - 坐标: [-153.5004, 234.0069], 绝对半径: 279.8600, 绝对角度: 236.7365, 绝对半径差值: 0.1177, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2369 点 - 坐标: [-153.0915, 234.2745], 绝对半径: 279.8599, 绝对角度: 236.8366, 绝对半径差值: 0.1176, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2370 点 - 坐标: [-152.6821, 234.5414], 绝对半径: 279.8598, 绝对角度: 236.9366, 绝对半径差值: 0.1175, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2371 点 - 坐标: [-152.2723, 234.8076], 绝对半径: 279.8597, 绝对角度: 237.0367, 绝对半径差值: 0.1174, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2372 点 - 坐标: [-151.8619, 235.0730], 绝对半径: 279.8596, 绝对角度: 237.1367, 绝对半径差值: 0.1173, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2373 点 - 坐标: [-151.4512, 235.3378], 绝对半径: 279.8595, 绝对角度: 237.2368, 绝对半径差值: 0.1172, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2374 点 - 坐标: [-151.0399, 235.6018], 绝对半径: 279.8594, 绝对角度: 237.3368, 绝对半径差值: 0.1171, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2375 点 - 坐标: [-150.6282, 235.8651], 绝对半径: 279.8593, 绝对角度: 237.4369, 绝对半径差值: 0.1170, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2376 点 - 坐标: [-150.2161, 236.1277], 绝对半径: 279.8592, 绝对角度: 237.5369, 绝对半径差值: 0.1169, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2377 点 - 坐标: [-149.8034, 236.3896], 绝对半径: 279.8591, 绝对角度: 237.6370, 绝对半径差值: 0.1168, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2378 点 - 坐标: [-149.3904, 236.6508], 绝对半径: 279.8590, 绝对角度: 237.7370, 绝对半径差值: 0.1167, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2379 点 - 坐标: [-148.9768, 236.9112], 绝对半径: 279.8589, 绝对角度: 237.8371, 绝对半径差值: 0.1166, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2380 点 - 坐标: [-148.5628, 237.1709], 绝对半径: 279.8588, 绝对角度: 237.9371, 绝对半径差值: 0.1165, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2381 点 - 坐标: [-148.1484, 237.4299], 绝对半径: 279.8587, 绝对角度: 238.0372, 绝对半径差值: 0.1165, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2382 点 - 坐标: [-147.7335, 237.6882], 绝对半径: 279.8586, 绝对角度: 238.1373, 绝对半径差值: 0.1164, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2383 点 - 坐标: [-147.3182, 237.9457], 绝对半径: 279.8585, 绝对角度: 238.2373, 绝对半径差值: 0.1163, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2384 点 - 坐标: [-146.9024, 238.2025], 绝对半径: 279.8584, 绝对角度: 238.3374, 绝对半径差值: 0.1162, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2385 点 - 坐标: [-146.4861, 238.4586], 绝对半径: 279.8584, 绝对角度: 238.4374, 绝对半径差值: 0.1161, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2386 点 - 坐标: [-146.0695, 238.7140], 绝对半径: 279.8583, 绝对角度: 238.5375, 绝对半径差值: 0.1160, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2387 点 - 坐标: [-145.6523, 238.9686], 绝对半径: 279.8582, 绝对角度: 238.6375, 绝对半径差值: 0.1159, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2388 点 - 坐标: [-145.2348, 239.2225], 绝对半径: 279.8581, 绝对角度: 238.7376, 绝对半径差值: 0.1158, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2389 点 - 坐标: [-144.8167, 239.4757], 绝对半径: 279.8580, 绝对角度: 238.8376, 绝对半径差值: 0.1157, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2390 点 - 坐标: [-144.3983, 239.7281], 绝对半径: 279.8579, 绝对角度: 238.9377, 绝对半径差值: 0.1156, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2391 点 - 坐标: [-143.9794, 239.9798], 绝对半径: 279.8578, 绝对角度: 239.0377, 绝对半径差值: 0.1155, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2392 点 - 坐标: [-143.5601, 240.2308], 绝对半径: 279.8577, 绝对角度: 239.1378, 绝对半径差值: 0.1154, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2393 点 - 坐标: [-143.1403, 240.4811], 绝对半径: 279.8576, 绝对角度: 239.2378, 绝对半径差值: 0.1153, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2394 点 - 坐标: [-142.7201, 240.7306], 绝对半径: 279.8575, 绝对角度: 239.3379, 绝对半径差值: 0.1152, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2395 点 - 坐标: [-142.2994, 240.9793], 绝对半径: 279.8574, 绝对角度: 239.4380, 绝对半径差值: 0.1151, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2396 点 - 坐标: [-141.8783, 241.2274], 绝对半径: 279.8573, 绝对角度: 239.5380, 绝对半径差值: 0.1150, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2397 点 - 坐标: [-141.4568, 241.4747], 绝对半径: 279.8572, 绝对角度: 239.6381, 绝对半径差值: 0.1149, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2398 点 - 坐标: [-141.0349, 241.7213], 绝对半径: 279.8571, 绝对角度: 239.7381, 绝对半径差值: 0.1148, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2399 点 - 坐标: [-140.6125, 241.9671], 绝对半径: 279.8570, 绝对角度: 239.8382, 绝对半径差值: 0.1147, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2400 点 - 坐标: [-140.1897, 242.2122], 绝对半径: 279.8569, 绝对角度: 239.9382, 绝对半径差值: 0.1147, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2401 点 - 坐标: [-139.7665, 242.4566], 绝对半径: 279.8568, 绝对角度: 240.0383, 绝对半径差值: 0.1146, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2402 点 - 坐标: [-139.3428, 242.7002], 绝对半径: 279.8567, 绝对角度: 240.1383, 绝对半径差值: 0.1145, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2403 点 - 坐标: [-138.9187, 242.9431], 绝对半径: 279.8567, 绝对角度: 240.2384, 绝对半径差值: 0.1144, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2404 点 - 坐标: [-138.4942, 243.1852], 绝对半径: 279.8566, 绝对角度: 240.3384, 绝对半径差值: 0.1143, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2405 点 - 坐标: [-138.0693, 243.4266], 绝对半径: 279.8565, 绝对角度: 240.4385, 绝对半径差值: 0.1142, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2406 点 - 坐标: [-137.6440, 243.6672], 绝对半径: 279.8564, 绝对角度: 240.5385, 绝对半径差值: 0.1141, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2407 点 - 坐标: [-137.2182, 243.9072], 绝对半径: 279.8563, 绝对角度: 240.6386, 绝对半径差值: 0.1140, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2408 点 - 坐标: [-136.7920, 244.1463], 绝对半径: 279.8562, 绝对角度: 240.7387, 绝对半径差值: 0.1139, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2409 点 - 坐标: [-136.3654, 244.3847], 绝对半径: 279.8561, 绝对角度: 240.8387, 绝对半径差值: 0.1138, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2410 点 - 坐标: [-135.9384, 244.6224], 绝对半径: 279.8560, 绝对角度: 240.9388, 绝对半径差值: 0.1137, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2411 点 - 坐标: [-135.5110, 244.8593], 绝对半径: 279.8559, 绝对角度: 241.0388, 绝对半径差值: 0.1136, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2412 点 - 坐标: [-135.0831, 245.0955], 绝对半径: 279.8558, 绝对角度: 241.1389, 绝对半径差值: 0.1135, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2413 点 - 坐标: [-134.6549, 245.3310], 绝对半径: 279.8557, 绝对角度: 241.2389, 绝对半径差值: 0.1134, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2414 点 - 坐标: [-134.2262, 245.5657], 绝对半径: 279.8556, 绝对角度: 241.3390, 绝对半径差值: 0.1133, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2415 点 - 坐标: [-133.7971, 245.7996], 绝对半径: 279.8555, 绝对角度: 241.4390, 绝对半径差值: 0.1132, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2416 点 - 坐标: [-133.3676, 246.0328], 绝对半径: 279.8554, 绝对角度: 241.5391, 绝对半径差值: 0.1131, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2417 点 - 坐标: [-132.9378, 246.2652], 绝对半径: 279.8553, 绝对角度: 241.6391, 绝对半径差值: 0.1130, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2418 点 - 坐标: [-132.5075, 246.4969], 绝对半径: 279.8552, 绝对角度: 241.7392, 绝对半径差值: 0.1130, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2419 点 - 坐标: [-132.0768, 246.7278], 绝对半径: 279.8551, 绝对角度: 241.8393, 绝对半径差值: 0.1129, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2420 点 - 坐标: [-131.6457, 246.9580], 绝对半径: 279.8550, 绝对角度: 241.9393, 绝对半径差值: 0.1128, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2421 点 - 坐标: [-131.2142, 247.1875], 绝对半径: 279.8550, 绝对角度: 242.0394, 绝对半径差值: 0.1127, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2422 点 - 坐标: [-130.7822, 247.4161], 绝对半径: 279.8549, 绝对角度: 242.1394, 绝对半径差值: 0.1126, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2423 点 - 坐标: [-130.3499, 247.6441], 绝对半径: 279.8548, 绝对角度: 242.2395, 绝对半径差值: 0.1125, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2424 点 - 坐标: [-129.9172, 247.8712], 绝对半径: 279.8547, 绝对角度: 242.3395, 绝对半径差值: 0.1124, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2425 点 - 坐标: [-129.4841, 248.0976], 绝对半径: 279.8546, 绝对角度: 242.4396, 绝对半径差值: 0.1123, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2426 点 - 坐标: [-129.0507, 248.3233], 绝对半径: 279.8545, 绝对角度: 242.5396, 绝对半径差值: 0.1122, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2427 点 - 坐标: [-128.6168, 248.5482], 绝对半径: 279.8544, 绝对角度: 242.6397, 绝对半径差值: 0.1121, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2428 点 - 坐标: [-128.1825, 248.7723], 绝对半径: 279.8543, 绝对角度: 242.7397, 绝对半径差值: 0.1120, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2429 点 - 坐标: [-127.7478, 248.9957], 绝对半径: 279.8542, 绝对角度: 242.8398, 绝对半径差值: 0.1119, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2430 点 - 坐标: [-127.3128, 249.2183], 绝对半径: 279.8541, 绝对角度: 242.9399, 绝对半径差值: 0.1118, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2431 点 - 坐标: [-126.8773, 249.4402], 绝对半径: 279.8540, 绝对角度: 243.0399, 绝对半径差值: 0.1117, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2432 点 - 坐标: [-126.4415, 249.6613], 绝对半径: 279.8539, 绝对角度: 243.1400, 绝对半径差值: 0.1116, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2433 点 - 坐标: [-126.0053, 249.8816], 绝对半径: 279.8538, 绝对角度: 243.2400, 绝对半径差值: 0.1115, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2434 点 - 坐标: [-125.5687, 250.1012], 绝对半径: 279.8537, 绝对角度: 243.3401, 绝对半径差值: 0.1114, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2435 点 - 坐标: [-125.1317, 250.3200], 绝对半径: 279.8536, 绝对角度: 243.4401, 绝对半径差值: 0.1113, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2436 点 - 坐标: [-124.6943, 250.5381], 绝对半径: 279.8535, 绝对角度: 243.5402, 绝对半径差值: 0.1113, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2437 点 - 坐标: [-124.2566, 250.7554], 绝对半径: 279.8534, 绝对角度: 243.6402, 绝对半径差值: 0.1112, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2438 点 - 坐标: [-123.8185, 250.9719], 绝对半径: 279.8533, 绝对角度: 243.7403, 绝对半径差值: 0.1111, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2439 点 - 坐标: [-123.3800, 251.1876], 绝对半径: 279.8532, 绝对角度: 243.8404, 绝对半径差值: 0.1110, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2440 点 - 坐标: [-122.9411, 251.4026], 绝对半径: 279.8532, 绝对角度: 243.9404, 绝对半径差值: 0.1109, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2441 点 - 坐标: [-122.5018, 251.6168], 绝对半径: 279.8531, 绝对角度: 244.0405, 绝对半径差值: 0.1108, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2442 点 - 坐标: [-122.0622, 251.8303], 绝对半径: 279.8530, 绝对角度: 244.1405, 绝对半径差值: 0.1107, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2443 点 - 坐标: [-121.6222, 252.0430], 绝对半径: 279.8529, 绝对角度: 244.2406, 绝对半径差值: 0.1106, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2444 点 - 坐标: [-121.1818, 252.2549], 绝对半径: 279.8528, 绝对角度: 244.3406, 绝对半径差值: 0.1105, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2445 点 - 坐标: [-120.7411, 252.4661], 绝对半径: 279.8527, 绝对角度: 244.4407, 绝对半径差值: 0.1104, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2446 点 - 坐标: [-120.3000, 252.6764], 绝对半径: 279.8526, 绝对角度: 244.5407, 绝对半径差值: 0.1103, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2447 点 - 坐标: [-119.8585, 252.8860], 绝对半径: 279.8525, 绝对角度: 244.6408, 绝对半径差值: 0.1102, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2448 点 - 坐标: [-119.4167, 253.0949], 绝对半径: 279.8524, 绝对角度: 244.7409, 绝对半径差值: 0.1101, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2449 点 - 坐标: [-118.9745, 253.3029], 绝对半径: 279.8523, 绝对角度: 244.8409, 绝对半径差值: 0.1100, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2450 点 - 坐标: [-118.5319, 253.5102], 绝对半径: 279.8522, 绝对角度: 244.9410, 绝对半径差值: 0.1099, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2451 点 - 坐标: [-118.0890, 253.7168], 绝对半径: 279.8521, 绝对角度: 245.0410, 绝对半径差值: 0.1098, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2452 点 - 坐标: [-117.6457, 253.9225], 绝对半径: 279.8520, 绝对角度: 245.1411, 绝对半径差值: 0.1097, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2453 点 - 坐标: [-117.2021, 254.1275], 绝对半径: 279.8519, 绝对角度: 245.2411, 绝对半径差值: 0.1096, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2454 点 - 坐标: [-116.7581, 254.3317], 绝对半径: 279.8518, 绝对角度: 245.3412, 绝对半径差值: 0.1096, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2455 点 - 坐标: [-116.3137, 254.5351], 绝对半径: 279.8517, 绝对角度: 245.4412, 绝对半径差值: 0.1095, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2456 点 - 坐标: [-115.8690, 254.7377], 绝对半径: 279.8516, 绝对角度: 245.5413, 绝对半径差值: 0.1094, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2457 点 - 坐标: [-115.4239, 254.9396], 绝对半径: 279.8515, 绝对角度: 245.6414, 绝对半径差值: 0.1093, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2458 点 - 坐标: [-114.9785, 255.1407], 绝对半径: 279.8515, 绝对角度: 245.7414, 绝对半径差值: 0.1092, 增量半径差值: -0.0001, 增量角度差值: 0.1001
第 2459 点 - 坐标: [-114.5328, 255.3410], 绝对半径: 279.8514, 绝对角度: 245.8415, 绝对半径差值: 0.1091, 增量半径差值: -0.0001, 增量角度差值: 0.1001
