第 0 点 - 坐标: [237.4695, 0.0000], 绝对半径: 237.4695, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 2315 点 - 坐标: [-147.9559, 185.8593], 绝对半径: 237.5597, 绝对角度: 231.4780, 绝对半径差值: 0.0902, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2316 点 - 坐标: [-147.6310, 186.1172], 绝对半径: 237.5595, 绝对角度: 231.5780, 绝对半径差值: 0.0900, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2317 点 - 坐标: [-147.3057, 186.3745], 绝对半径: 237.5593, 绝对角度: 231.6781, 绝对半径差值: 0.0898, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2318 点 - 坐标: [-146.9799, 186.6313], 绝对半径: 237.5591, 绝对角度: 231.7781, 绝对半径差值: 0.0896, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2319 点 - 坐标: [-146.6537, 186.8875], 绝对半径: 237.5589, 绝对角度: 231.8781, 绝对半径差值: 0.0894, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2320 点 - 坐标: [-146.3270, 187.1431], 绝对半径: 237.5587, 绝对角度: 231.9782, 绝对半径差值: 0.0892, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2321 点 - 坐标: [-145.9999, 187.3982], 绝对半径: 237.5585, 绝对角度: 232.0782, 绝对半径差值: 0.0890, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2322 点 - 坐标: [-145.6723, 187.6527], 绝对半径: 237.5583, 绝对角度: 232.1783, 绝对半径差值: 0.0888, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2323 点 - 坐标: [-145.3443, 187.9066], 绝对半径: 237.5581, 绝对角度: 232.2783, 绝对半径差值: 0.0886, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2324 点 - 坐标: [-145.0158, 188.1599], 绝对半径: 237.5579, 绝对角度: 232.3784, 绝对半径差值: 0.0884, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2325 点 - 坐标: [-144.6869, 188.4127], 绝对半径: 237.5577, 绝对角度: 232.4784, 绝对半径差值: 0.0882, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2326 点 - 坐标: [-144.3576, 188.6649], 绝对半径: 237.5575, 绝对角度: 232.5785, 绝对半径差值: 0.0880, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2327 点 - 坐标: [-144.0278, 188.9165], 绝对半径: 237.5573, 绝对角度: 232.6785, 绝对半径差值: 0.0878, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2328 点 - 坐标: [-143.6976, 189.1676], 绝对半径: 237.5571, 绝对角度: 232.7786, 绝对半径差值: 0.0876, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2329 点 - 坐标: [-143.3670, 189.4180], 绝对半径: 237.5569, 绝对角度: 232.8786, 绝对半径差值: 0.0874, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2330 点 - 坐标: [-143.0359, 189.6679], 绝对半径: 237.5567, 绝对角度: 232.9787, 绝对半径差值: 0.0872, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2331 点 - 坐标: [-142.7043, 189.9172], 绝对半径: 237.5565, 绝对角度: 233.0787, 绝对半径差值: 0.0870, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2332 点 - 坐标: [-142.3724, 190.1660], 绝对半径: 237.5563, 绝对角度: 233.1787, 绝对半径差值: 0.0868, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2333 点 - 坐标: [-142.0400, 190.4141], 绝对半径: 237.5561, 绝对角度: 233.2788, 绝对半径差值: 0.0866, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2334 点 - 坐标: [-141.7072, 190.6617], 绝对半径: 237.5559, 绝对角度: 233.3788, 绝对半径差值: 0.0864, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2335 点 - 坐标: [-141.3739, 190.9087], 绝对半径: 237.5557, 绝对角度: 233.4789, 绝对半径差值: 0.0862, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2336 点 - 坐标: [-141.0402, 191.1551], 绝对半径: 237.5555, 绝对角度: 233.5789, 绝对半径差值: 0.0860, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2337 点 - 坐标: [-140.7061, 191.4009], 绝对半径: 237.5553, 绝对角度: 233.6790, 绝对半径差值: 0.0858, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2338 点 - 坐标: [-140.3716, 191.6462], 绝对半径: 237.5551, 绝对角度: 233.7790, 绝对半径差值: 0.0856, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2339 点 - 坐标: [-140.0366, 191.8908], 绝对半径: 237.5549, 绝对角度: 233.8791, 绝对半径差值: 0.0854, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2340 点 - 坐标: [-139.7012, 192.1349], 绝对半径: 237.5547, 绝对角度: 233.9791, 绝对半径差值: 0.0852, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2341 点 - 坐标: [-139.3654, 192.3784], 绝对半径: 237.5545, 绝对角度: 234.0792, 绝对半径差值: 0.0850, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2342 点 - 坐标: [-139.0291, 192.6213], 绝对半径: 237.5543, 绝对角度: 234.1792, 绝对半径差值: 0.0848, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2343 点 - 坐标: [-138.6924, 192.8636], 绝对半径: 237.5541, 绝对角度: 234.2793, 绝对半径差值: 0.0846, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2344 点 - 坐标: [-138.3553, 193.1053], 绝对半径: 237.5539, 绝对角度: 234.3793, 绝对半径差值: 0.0844, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2345 点 - 坐标: [-138.0178, 193.3464], 绝对半径: 237.5537, 绝对角度: 234.4794, 绝对半径差值: 0.0842, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2346 点 - 坐标: [-137.6799, 193.5870], 绝对半径: 237.5535, 绝对角度: 234.5794, 绝对半径差值: 0.0840, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2347 点 - 坐标: [-137.3415, 193.8269], 绝对半径: 237.5533, 绝对角度: 234.6795, 绝对半径差值: 0.0838, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2348 点 - 坐标: [-137.0027, 194.0663], 绝对半径: 237.5531, 绝对角度: 234.7795, 绝对半径差值: 0.0836, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2349 点 - 坐标: [-136.6635, 194.3051], 绝对半径: 237.5529, 绝对角度: 234.8795, 绝对半径差值: 0.0834, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2350 点 - 坐标: [-136.3239, 194.5432], 绝对半径: 237.5527, 绝对角度: 234.9796, 绝对半径差值: 0.0832, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2351 点 - 坐标: [-135.9839, 194.7808], 绝对半径: 237.5525, 绝对角度: 235.0796, 绝对半径差值: 0.0830, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2352 点 - 坐标: [-135.6434, 195.0178], 绝对半径: 237.5523, 绝对角度: 235.1797, 绝对半径差值: 0.0828, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2353 点 - 坐标: [-135.3026, 195.2542], 绝对半径: 237.5521, 绝对角度: 235.2797, 绝对半径差值: 0.0826, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2354 点 - 坐标: [-134.9613, 195.4900], 绝对半径: 237.5519, 绝对角度: 235.3798, 绝对半径差值: 0.0824, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2355 点 - 坐标: [-134.6196, 195.7252], 绝对半径: 237.5517, 绝对角度: 235.4798, 绝对半径差值: 0.0822, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2356 点 - 坐标: [-134.2776, 195.9598], 绝对半径: 237.5515, 绝对角度: 235.5799, 绝对半径差值: 0.0820, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2357 点 - 坐标: [-133.9351, 196.1938], 绝对半径: 237.5513, 绝对角度: 235.6799, 绝对半径差值: 0.0818, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2358 点 - 坐标: [-133.5921, 196.4272], 绝对半径: 237.5511, 绝对角度: 235.7800, 绝对半径差值: 0.0816, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2359 点 - 坐标: [-133.2488, 196.6601], 绝对半径: 237.5509, 绝对角度: 235.8800, 绝对半径差值: 0.0814, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2360 点 - 坐标: [-132.9051, 196.8923], 绝对半径: 237.5507, 绝对角度: 235.9801, 绝对半径差值: 0.0812, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2361 点 - 坐标: [-132.5610, 197.1239], 绝对半径: 237.5505, 绝对角度: 236.0801, 绝对半径差值: 0.0810, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2362 点 - 坐标: [-132.2165, 197.3549], 绝对半径: 237.5503, 绝对角度: 236.1802, 绝对半径差值: 0.0808, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2363 点 - 坐标: [-131.8715, 197.5853], 绝对半径: 237.5501, 绝对角度: 236.2802, 绝对半径差值: 0.0806, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2364 点 - 坐标: [-131.5262, 197.8151], 绝对半径: 237.5499, 绝对角度: 236.3803, 绝对半径差值: 0.0804, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2365 点 - 坐标: [-131.1805, 198.0443], 绝对半径: 237.5497, 绝对角度: 236.4803, 绝对半径差值: 0.0802, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2366 点 - 坐标: [-130.8343, 198.2729], 绝对半径: 237.5495, 绝对角度: 236.5804, 绝对半径差值: 0.0800, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2367 点 - 坐标: [-130.4878, 198.5009], 绝对半径: 237.5493, 绝对角度: 236.6804, 绝对半径差值: 0.0798, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2368 点 - 坐标: [-130.1409, 198.7283], 绝对半径: 237.5491, 绝对角度: 236.7805, 绝对半径差值: 0.0796, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2369 点 - 坐标: [-129.7935, 198.9551], 绝对半径: 237.5489, 绝对角度: 236.8805, 绝对半径差值: 0.0794, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2370 点 - 坐标: [-129.4458, 199.1812], 绝对半径: 237.5487, 绝对角度: 236.9806, 绝对半径差值: 0.0792, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2371 点 - 坐标: [-129.0977, 199.4068], 绝对半径: 237.5485, 绝对角度: 237.0806, 绝对半径差值: 0.0790, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2372 点 - 坐标: [-128.7492, 199.6318], 绝对半径: 237.5483, 绝对角度: 237.1807, 绝对半径差值: 0.0788, 增量半径差值: -0.0002, 增量角度差值: 0.1000
第 2373 点 - 坐标: [-128.4003, 199.8561], 绝对半径: 237.5481, 绝对角度: 237.2807, 绝对半径差值: 0.0786, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2374 点 - 坐标: [-128.0510, 200.0798], 绝对半径: 237.5479, 绝对角度: 237.3808, 绝对半径差值: 0.0784, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2375 点 - 坐标: [-127.7013, 200.3030], 绝对半径: 237.5477, 绝对角度: 237.4808, 绝对半径差值: 0.0782, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2376 点 - 坐标: [-127.3512, 200.5255], 绝对半径: 237.5475, 绝对角度: 237.5809, 绝对半径差值: 0.0780, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2377 点 - 坐标: [-127.0008, 200.7474], 绝对半径: 237.5473, 绝对角度: 237.6809, 绝对半径差值: 0.0778, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2378 点 - 坐标: [-126.6499, 200.9687], 绝对半径: 237.5471, 绝对角度: 237.7810, 绝对半径差值: 0.0776, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2379 点 - 坐标: [-126.2987, 201.1894], 绝对半径: 237.5469, 绝对角度: 237.8810, 绝对半径差值: 0.0774, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2380 点 - 坐标: [-125.9471, 201.4094], 绝对半径: 237.5467, 绝对角度: 237.9811, 绝对半径差值: 0.0772, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2381 点 - 坐标: [-125.5951, 201.6289], 绝对半径: 237.5465, 绝对角度: 238.0811, 绝对半径差值: 0.0770, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2382 点 - 坐标: [-125.2427, 201.8477], 绝对半径: 237.5463, 绝对角度: 238.1812, 绝对半径差值: 0.0768, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2383 点 - 坐标: [-124.8899, 202.0660], 绝对半径: 237.5461, 绝对角度: 238.2812, 绝对半径差值: 0.0766, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2384 点 - 坐标: [-124.5368, 202.2836], 绝对半径: 237.5459, 绝对角度: 238.3813, 绝对半径差值: 0.0764, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2385 点 - 坐标: [-124.1833, 202.5005], 绝对半径: 237.5457, 绝对角度: 238.4813, 绝对半径差值: 0.0762, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2386 点 - 坐标: [-123.8294, 202.7169], 绝对半径: 237.5455, 绝对角度: 238.5814, 绝对半径差值: 0.0760, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2387 点 - 坐标: [-123.4751, 202.9327], 绝对半径: 237.5453, 绝对角度: 238.6814, 绝对半径差值: 0.0758, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2388 点 - 坐标: [-123.1204, 203.1478], 绝对半径: 237.5451, 绝对角度: 238.7815, 绝对半径差值: 0.0756, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2389 点 - 坐标: [-122.7654, 203.3623], 绝对半径: 237.5449, 绝对角度: 238.8815, 绝对半径差值: 0.0754, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2390 点 - 坐标: [-122.4100, 203.5762], 绝对半径: 237.5447, 绝对角度: 238.9816, 绝对半径差值: 0.0752, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2391 点 - 坐标: [-122.0542, 203.7895], 绝对半径: 237.5445, 绝对角度: 239.0816, 绝对半径差值: 0.0750, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2392 点 - 坐标: [-121.6980, 204.0021], 绝对半径: 237.5443, 绝对角度: 239.1817, 绝对半径差值: 0.0748, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2393 点 - 坐标: [-121.3415, 204.2142], 绝对半径: 237.5441, 绝对角度: 239.2817, 绝对半径差值: 0.0746, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2394 点 - 坐标: [-120.9846, 204.4256], 绝对半径: 237.5439, 绝对角度: 239.3818, 绝对半径差值: 0.0744, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2395 点 - 坐标: [-120.6274, 204.6364], 绝对半径: 237.5437, 绝对角度: 239.4819, 绝对半径差值: 0.0742, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2396 点 - 坐标: [-120.2697, 204.8465], 绝对半径: 237.5435, 绝对角度: 239.5819, 绝对半径差值: 0.0740, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2397 点 - 坐标: [-119.9117, 205.0561], 绝对半径: 237.5433, 绝对角度: 239.6820, 绝对半径差值: 0.0738, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2398 点 - 坐标: [-119.5534, 205.2650], 绝对半径: 237.5431, 绝对角度: 239.7820, 绝对半径差值: 0.0736, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2399 点 - 坐标: [-119.1947, 205.4732], 绝对半径: 237.5429, 绝对角度: 239.8821, 绝对半径差值: 0.0734, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2400 点 - 坐标: [-118.8356, 205.6809], 绝对半径: 237.5427, 绝对角度: 239.9821, 绝对半径差值: 0.0732, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2401 点 - 坐标: [-118.4761, 205.8879], 绝对半径: 237.5425, 绝对角度: 240.0822, 绝对半径差值: 0.0730, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2402 点 - 坐标: [-118.1163, 206.0943], 绝对半径: 237.5423, 绝对角度: 240.1822, 绝对半径差值: 0.0728, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2403 点 - 坐标: [-117.7561, 206.3001], 绝对半径: 237.5421, 绝对角度: 240.2823, 绝对半径差值: 0.0726, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2404 点 - 坐标: [-117.3956, 206.5052], 绝对半径: 237.5419, 绝对角度: 240.3823, 绝对半径差值: 0.0724, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2405 点 - 坐标: [-117.0347, 206.7098], 绝对半径: 237.5417, 绝对角度: 240.4824, 绝对半径差值: 0.0722, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2406 点 - 坐标: [-116.6735, 206.9136], 绝对半径: 237.5415, 绝对角度: 240.5824, 绝对半径差值: 0.0720, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2407 点 - 坐标: [-116.3119, 207.1169], 绝对半径: 237.5413, 绝对角度: 240.6825, 绝对半径差值: 0.0718, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2408 点 - 坐标: [-115.9499, 207.3195], 绝对半径: 237.5411, 绝对角度: 240.7825, 绝对半径差值: 0.0716, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2409 点 - 坐标: [-115.5876, 207.5215], 绝对半径: 237.5409, 绝对角度: 240.8826, 绝对半径差值: 0.0714, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2410 点 - 坐标: [-115.2250, 207.7229], 绝对半径: 237.5407, 绝对角度: 240.9826, 绝对半径差值: 0.0712, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2411 点 - 坐标: [-114.8619, 207.9236], 绝对半径: 237.5405, 绝对角度: 241.0827, 绝对半径差值: 0.0710, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2412 点 - 坐标: [-114.4986, 208.1237], 绝对半径: 237.5403, 绝对角度: 241.1827, 绝对半径差值: 0.0708, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2413 点 - 坐标: [-114.1349, 208.3231], 绝对半径: 237.5401, 绝对角度: 241.2828, 绝对半径差值: 0.0706, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2414 点 - 坐标: [-113.7708, 208.5219], 绝对半径: 237.5399, 绝对角度: 241.3829, 绝对半径差值: 0.0704, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2415 点 - 坐标: [-113.4064, 208.7201], 绝对半径: 237.5397, 绝对角度: 241.4829, 绝对半径差值: 0.0702, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2416 点 - 坐标: [-113.0417, 208.9176], 绝对半径: 237.5395, 绝对角度: 241.5830, 绝对半径差值: 0.0700, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2417 点 - 坐标: [-112.6766, 209.1146], 绝对半径: 237.5393, 绝对角度: 241.6830, 绝对半径差值: 0.0698, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2418 点 - 坐标: [-112.3111, 209.3108], 绝对半径: 237.5391, 绝对角度: 241.7831, 绝对半径差值: 0.0696, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2419 点 - 坐标: [-111.9454, 209.5065], 绝对半径: 237.5389, 绝对角度: 241.8831, 绝对半径差值: 0.0694, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2420 点 - 坐标: [-111.5792, 209.7014], 绝对半径: 237.5387, 绝对角度: 241.9832, 绝对半径差值: 0.0692, 增量半径差值: -0.0002, 增量角度差值: 0.1001
第 2421 点 - 坐标: [-111.2128, 209.8958], 绝对半径: 237.5385, 绝对角度: 242.0832, 绝对半径差值: 0.0690, 增量半径差值: -0.0002, 增量角度差值: 0.1001
