第 0 点 - 坐标: [237.6453, 0.0000], 绝对半径: 237.6453, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 1581 点 - 坐标: [-220.5348, -89.0482], 绝对半径: 237.8343, 绝对角度: 158.0120, 绝对半径差值: 0.1890, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1582 点 - 坐标: [-220.6898, -88.6630], 绝对半径: 237.8342, 绝对角度: 158.1120, 绝对半径差值: 0.1889, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1583 点 - 坐标: [-220.8442, -88.2776], 绝对半径: 237.8341, 绝对角度: 158.2120, 绝对半径差值: 0.1888, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1584 点 - 坐标: [-220.9979, -87.8919], 绝对半径: 237.8340, 绝对角度: 158.3121, 绝对半径差值: 0.1888, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1585 点 - 坐标: [-221.1509, -87.5059], 绝对半径: 237.8339, 绝对角度: 158.4121, 绝对半径差值: 0.1887, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1586 点 - 坐标: [-221.3032, -87.1197], 绝对半径: 237.8339, 绝对角度: 158.5121, 绝对半径差值: 0.1886, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1587 点 - 坐标: [-221.4549, -86.7332], 绝对半径: 237.8338, 绝对角度: 158.6121, 绝对半径差值: 0.1885, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1588 点 - 坐标: [-221.6058, -86.3464], 绝对半径: 237.8337, 绝对角度: 158.7121, 绝对半径差值: 0.1884, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1589 点 - 坐标: [-221.7561, -85.9594], 绝对半径: 237.8336, 绝对角度: 158.8122, 绝对半径差值: 0.1883, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1590 点 - 坐标: [-221.9058, -85.5721], 绝对半径: 237.8335, 绝对角度: 158.9122, 绝对半径差值: 0.1882, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1591 点 - 坐标: [-222.0547, -85.1846], 绝对半径: 237.8334, 绝对角度: 159.0122, 绝对半径差值: 0.1881, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1592 点 - 坐标: [-222.2030, -84.7968], 绝对半径: 237.8333, 绝对角度: 159.1122, 绝对半径差值: 0.1880, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1593 点 - 坐标: [-222.3506, -84.4087], 绝对半径: 237.8332, 绝对角度: 159.2122, 绝对半径差值: 0.1879, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1594 点 - 坐标: [-222.4975, -84.0204], 绝对半径: 237.8331, 绝对角度: 159.3123, 绝对半径差值: 0.1878, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1595 点 - 坐标: [-222.6438, -83.6318], 绝对半径: 237.8330, 绝对角度: 159.4123, 绝对半径差值: 0.1877, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1596 点 - 坐标: [-222.7894, -83.2430], 绝对半径: 237.8329, 绝对角度: 159.5123, 绝对半径差值: 0.1876, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1597 点 - 坐标: [-222.9343, -82.8539], 绝对半径: 237.8328, 绝对角度: 159.6123, 绝对半径差值: 0.1875, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1598 点 - 坐标: [-223.0785, -82.4645], 绝对半径: 237.8327, 绝对角度: 159.7124, 绝对半径差值: 0.1874, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1599 点 - 坐标: [-223.2220, -82.0750], 绝对半径: 237.8326, 绝对角度: 159.8124, 绝对半径差值: 0.1873, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1600 点 - 坐标: [-223.3648, -81.6851], 绝对半径: 237.8325, 绝对角度: 159.9124, 绝对半径差值: 0.1872, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1601 点 - 坐标: [-223.5070, -81.2950], 绝对半径: 237.8324, 绝对角度: 160.0124, 绝对半径差值: 0.1871, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1602 点 - 坐标: [-223.6485, -80.9047], 绝对半径: 237.8323, 绝对角度: 160.1124, 绝对半径差值: 0.1871, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1603 点 - 坐标: [-223.7893, -80.5141], 绝对半径: 237.8322, 绝对角度: 160.2125, 绝对半径差值: 0.1870, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1604 点 - 坐标: [-223.9294, -80.1233], 绝对半径: 237.8322, 绝对角度: 160.3125, 绝对半径差值: 0.1869, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1605 点 - 坐标: [-224.0689, -79.7322], 绝对半径: 237.8321, 绝对角度: 160.4125, 绝对半径差值: 0.1868, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1606 点 - 坐标: [-224.2076, -79.3409], 绝对半径: 237.8320, 绝对角度: 160.5125, 绝对半径差值: 0.1867, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1607 点 - 坐标: [-224.3457, -78.9493], 绝对半径: 237.8319, 绝对角度: 160.6126, 绝对半径差值: 0.1866, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1608 点 - 坐标: [-224.4831, -78.5575], 绝对半径: 237.8318, 绝对角度: 160.7126, 绝对半径差值: 0.1865, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1609 点 - 坐标: [-224.6198, -78.1655], 绝对半径: 237.8317, 绝对角度: 160.8126, 绝对半径差值: 0.1864, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1610 点 - 坐标: [-224.7558, -77.7732], 绝对半径: 237.8316, 绝对角度: 160.9126, 绝对半径差值: 0.1863, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1611 点 - 坐标: [-224.8912, -77.3807], 绝对半径: 237.8315, 绝对角度: 161.0126, 绝对半径差值: 0.1862, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1612 点 - 坐标: [-225.0258, -76.9880], 绝对半径: 237.8314, 绝对角度: 161.1127, 绝对半径差值: 0.1861, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1613 点 - 坐标: [-225.1598, -76.5950], 绝对半径: 237.8313, 绝对角度: 161.2127, 绝对半径差值: 0.1860, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1614 点 - 坐标: [-225.2931, -76.2018], 绝对半径: 237.8312, 绝对角度: 161.3127, 绝对半径差值: 0.1859, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1615 点 - 坐标: [-225.4257, -75.8083], 绝对半径: 237.8311, 绝对角度: 161.4127, 绝对半径差值: 0.1858, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1616 点 - 坐标: [-225.5576, -75.4147], 绝对半径: 237.8310, 绝对角度: 161.5128, 绝对半径差值: 0.1857, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1617 点 - 坐标: [-225.6888, -75.0208], 绝对半径: 237.8309, 绝对角度: 161.6128, 绝对半径差值: 0.1856, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1618 点 - 坐标: [-225.8193, -74.6266], 绝对半径: 237.8308, 绝对角度: 161.7128, 绝对半径差值: 0.1855, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1619 点 - 坐标: [-225.9492, -74.2323], 绝对半径: 237.8307, 绝对角度: 161.8128, 绝对半径差值: 0.1854, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1620 点 - 坐标: [-226.0783, -73.8377], 绝对半径: 237.8306, 绝对角度: 161.9128, 绝对半径差值: 0.1854, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1621 点 - 坐标: [-226.2068, -73.4429], 绝对半径: 237.8305, 绝对角度: 162.0129, 绝对半径差值: 0.1853, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1622 点 - 坐标: [-226.3346, -73.0478], 绝对半径: 237.8305, 绝对角度: 162.1129, 绝对半径差值: 0.1852, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1623 点 - 坐标: [-226.4617, -72.6526], 绝对半径: 237.8304, 绝对角度: 162.2129, 绝对半径差值: 0.1851, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1624 点 - 坐标: [-226.5881, -72.2571], 绝对半径: 237.8303, 绝对角度: 162.3129, 绝对半径差值: 0.1850, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1625 点 - 坐标: [-226.7138, -71.8614], 绝对半径: 237.8302, 绝对角度: 162.4130, 绝对半径差值: 0.1849, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1626 点 - 坐标: [-226.8388, -71.4655], 绝对半径: 237.8301, 绝对角度: 162.5130, 绝对半径差值: 0.1848, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1627 点 - 坐标: [-226.9631, -71.0693], 绝对半径: 237.8300, 绝对角度: 162.6130, 绝对半径差值: 0.1847, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1628 点 - 坐标: [-227.0867, -70.6730], 绝对半径: 237.8299, 绝对角度: 162.7130, 绝对半径差值: 0.1846, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1629 点 - 坐标: [-227.2097, -70.2764], 绝对半径: 237.8298, 绝对角度: 162.8131, 绝对半径差值: 0.1845, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1630 点 - 坐标: [-227.3319, -69.8796], 绝对半径: 237.8297, 绝对角度: 162.9131, 绝对半径差值: 0.1844, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1631 点 - 坐标: [-227.4535, -69.4826], 绝对半径: 237.8296, 绝对角度: 163.0131, 绝对半径差值: 0.1843, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1632 点 - 坐标: [-227.5743, -69.0854], 绝对半径: 237.8295, 绝对角度: 163.1131, 绝对半径差值: 0.1842, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1633 点 - 坐标: [-227.6945, -68.6880], 绝对半径: 237.8294, 绝对角度: 163.2131, 绝对半径差值: 0.1841, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1634 点 - 坐标: [-227.8140, -68.2904], 绝对半径: 237.8293, 绝对角度: 163.3132, 绝对半径差值: 0.1840, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1635 点 - 坐标: [-227.9328, -67.8926], 绝对半径: 237.8292, 绝对角度: 163.4132, 绝对半径差值: 0.1839, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1636 点 - 坐标: [-228.0508, -67.4945], 绝对半径: 237.8291, 绝对角度: 163.5132, 绝对半径差值: 0.1838, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1637 点 - 坐标: [-228.1682, -67.0963], 绝对半径: 237.8290, 绝对角度: 163.6132, 绝对半径差值: 0.1837, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1638 点 - 坐标: [-228.2849, -66.6978], 绝对半径: 237.8289, 绝对角度: 163.7133, 绝对半径差值: 0.1837, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1639 点 - 坐标: [-228.4009, -66.2992], 绝对半径: 237.8288, 绝对角度: 163.8133, 绝对半径差值: 0.1836, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1640 点 - 坐标: [-228.5162, -65.9003], 绝对半径: 237.8288, 绝对角度: 163.9133, 绝对半径差值: 0.1835, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1641 点 - 坐标: [-228.6308, -65.5013], 绝对半径: 237.8287, 绝对角度: 164.0133, 绝对半径差值: 0.1834, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1642 点 - 坐标: [-228.7447, -65.1020], 绝对半径: 237.8286, 绝对角度: 164.1134, 绝对半径差值: 0.1833, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1643 点 - 坐标: [-228.8579, -64.7026], 绝对半径: 237.8285, 绝对角度: 164.2134, 绝对半径差值: 0.1832, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1644 点 - 坐标: [-228.9705, -64.3029], 绝对半径: 237.8284, 绝对角度: 164.3134, 绝对半径差值: 0.1831, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1645 点 - 坐标: [-229.0823, -63.9031], 绝对半径: 237.8283, 绝对角度: 164.4134, 绝对半径差值: 0.1830, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1646 点 - 坐标: [-229.1934, -63.5030], 绝对半径: 237.8282, 绝对角度: 164.5135, 绝对半径差值: 0.1829, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1647 点 - 坐标: [-229.3038, -63.1028], 绝对半径: 237.8281, 绝对角度: 164.6135, 绝对半径差值: 0.1828, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1648 点 - 坐标: [-229.4135, -62.7023], 绝对半径: 237.8280, 绝对角度: 164.7135, 绝对半径差值: 0.1827, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1649 点 - 坐标: [-229.5226, -62.3017], 绝对半径: 237.8279, 绝对角度: 164.8135, 绝对半径差值: 0.1826, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1650 点 - 坐标: [-229.6309, -61.9009], 绝对半径: 237.8278, 绝对角度: 164.9135, 绝对半径差值: 0.1825, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1651 点 - 坐标: [-229.7385, -61.4999], 绝对半径: 237.8277, 绝对角度: 165.0136, 绝对半径差值: 0.1824, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1652 点 - 坐标: [-229.8454, -61.0987], 绝对半径: 237.8276, 绝对角度: 165.1136, 绝对半径差值: 0.1823, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1653 点 - 坐标: [-229.9516, -60.6974], 绝对半径: 237.8275, 绝对角度: 165.2136, 绝对半径差值: 0.1822, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1654 点 - 坐标: [-230.0572, -60.2958], 绝对半径: 237.8274, 绝对角度: 165.3136, 绝对半径差值: 0.1821, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1655 点 - 坐标: [-230.1620, -59.8941], 绝对半径: 237.8273, 绝对角度: 165.4137, 绝对半径差值: 0.1820, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1656 点 - 坐标: [-230.2661, -59.4922], 绝对半径: 237.8272, 绝对角度: 165.5137, 绝对半径差值: 0.1820, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1657 点 - 坐标: [-230.3695, -59.0901], 绝对半径: 237.8271, 绝对角度: 165.6137, 绝对半径差值: 0.1819, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1658 点 - 坐标: [-230.4722, -58.6878], 绝对半径: 237.8271, 绝对角度: 165.7137, 绝对半径差值: 0.1818, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1659 点 - 坐标: [-230.5742, -58.2853], 绝对半径: 237.8270, 绝对角度: 165.8138, 绝对半径差值: 0.1817, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1660 点 - 坐标: [-230.6756, -57.8827], 绝对半径: 237.8269, 绝对角度: 165.9138, 绝对半径差值: 0.1816, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1661 点 - 坐标: [-230.7762, -57.4799], 绝对半径: 237.8268, 绝对角度: 166.0138, 绝对半径差值: 0.1815, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1662 点 - 坐标: [-230.8761, -57.0769], 绝对半径: 237.8267, 绝对角度: 166.1138, 绝对半径差值: 0.1814, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1663 点 - 坐标: [-230.9753, -56.6737], 绝对半径: 237.8266, 绝对角度: 166.2139, 绝对半径差值: 0.1813, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1664 点 - 坐标: [-231.0738, -56.2704], 绝对半径: 237.8265, 绝对角度: 166.3139, 绝对半径差值: 0.1812, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1665 点 - 坐标: [-231.1715, -55.8669], 绝对半径: 237.8264, 绝对角度: 166.4139, 绝对半径差值: 0.1811, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1666 点 - 坐标: [-231.2686, -55.4632], 绝对半径: 237.8263, 绝对角度: 166.5139, 绝对半径差值: 0.1810, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1667 点 - 坐标: [-231.3650, -55.0594], 绝对半径: 237.8262, 绝对角度: 166.6140, 绝对半径差值: 0.1809, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1668 点 - 坐标: [-231.4607, -54.6553], 绝对半径: 237.8261, 绝对角度: 166.7140, 绝对半径差值: 0.1808, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1669 点 - 坐标: [-231.5557, -54.2512], 绝对半径: 237.8260, 绝对角度: 166.8140, 绝对半径差值: 0.1807, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1670 点 - 坐标: [-231.6499, -53.8468], 绝对半径: 237.8259, 绝对角度: 166.9140, 绝对半径差值: 0.1806, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1671 点 - 坐标: [-231.7435, -53.4423], 绝对半径: 237.8258, 绝对角度: 167.0141, 绝对半径差值: 0.1805, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1672 点 - 坐标: [-231.8363, -53.0376], 绝对半径: 237.8257, 绝对角度: 167.1141, 绝对半径差值: 0.1804, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1673 点 - 坐标: [-231.9285, -52.6328], 绝对半径: 237.8256, 绝对角度: 167.2141, 绝对半径差值: 0.1803, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1674 点 - 坐标: [-232.0199, -52.2278], 绝对半径: 237.8255, 绝对角度: 167.3141, 绝对半径差值: 0.1802, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1675 点 - 坐标: [-232.1107, -51.8227], 绝对半径: 237.8254, 绝对角度: 167.4142, 绝对半径差值: 0.1802, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1676 点 - 坐标: [-232.2007, -51.4174], 绝对半径: 237.8254, 绝对角度: 167.5142, 绝对半径差值: 0.1801, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1677 点 - 坐标: [-232.2900, -51.0119], 绝对半径: 237.8253, 绝对角度: 167.6142, 绝对半径差值: 0.1800, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1678 点 - 坐标: [-232.3786, -50.6063], 绝对半径: 237.8252, 绝对角度: 167.7142, 绝对半径差值: 0.1799, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1679 点 - 坐标: [-232.4665, -50.2005], 绝对半径: 237.8251, 绝对角度: 167.8143, 绝对半径差值: 0.1798, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1680 点 - 坐标: [-232.5537, -49.7946], 绝对半径: 237.8250, 绝对角度: 167.9143, 绝对半径差值: 0.1797, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1681 点 - 坐标: [-232.6402, -49.3885], 绝对半径: 237.8249, 绝对角度: 168.0143, 绝对半径差值: 0.1796, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1682 点 - 坐标: [-232.7259, -48.9822], 绝对半径: 237.8248, 绝对角度: 168.1143, 绝对半径差值: 0.1795, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1683 点 - 坐标: [-232.8110, -48.5759], 绝对半径: 237.8247, 绝对角度: 168.2144, 绝对半径差值: 0.1794, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1684 点 - 坐标: [-232.8954, -48.1693], 绝对半径: 237.8246, 绝对角度: 168.3144, 绝对半径差值: 0.1793, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1685 点 - 坐标: [-232.9790, -47.7627], 绝对半径: 237.8245, 绝对角度: 168.4144, 绝对半径差值: 0.1792, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1686 点 - 坐标: [-233.0619, -47.3558], 绝对半径: 237.8244, 绝对角度: 168.5144, 绝对半径差值: 0.1791, 增量半径差值: -0.0001, 增量角度差值: 0.1000
第 1687 点 - 坐标: [-233.1442, -46.9489], 绝对半径: 237.8243, 绝对角度: 168.6145, 绝对半径差值: 0.1790, 增量半径差值: -0.0001, 增量角度差值: 0.1000
